sub_url,photo,build_year,house_name,address,price,district,id
/loupan/1827.html,https://img.0756fang.com/Upload/Dictionary/2018-08/4e109beb-23fe-44f8-baee-fbded98475b5.jpg/260X170,1997,丹田广场,香洲区凤凰北路100,33617,3,1827
/loupan/83.html,https://img.0756fang.com/Upload/Fang/2021-08/2108091013271C04259DD70347149143.jpg/260X170,1995,教育路,          ,29481,3,83
/loupan/35.html,https://img.0756fang.com/Upload/fyEstate/140514095758F0B74BC781AC596A7511.jpg/260X170,2000,福寿街,福寿街       ,7967,3,35
/loupan/126.html,https://img.0756fang.com/Upload/Dictionary/2018-09/cce13d1f-f4d5-475e-a76e-a3ffe6b94ccb.jpg/260X170,1995,人民东路,人民东路，从兴业路往,16337,3,126
/loupan/110.html,https://img.0756fang.com/Upload/Dictionary/2019-06/150abc04-a932-4291-83ee-a54e396635d9.jpg/260X170,1987,南夏三街,香洲通大百货后   ,18699,3,110
/loupan/152.html,https://img.0756fang.com/Upload/Dictionary/2019-06/6c4432d3-cb34-4330-9686-d43e9f7218d1.jpg/260X170,1998,香龙大厦,香洲区碧海路83号 ,23995,3,152
/loupan/154.html,https://img.0756fang.com/Upload/Dictionary/2018-09/837bb92e-1fd0-4d58-95b6-1527caa5df19.jpg/260X170,1998,香湾花园,香洲区神前路63号 ,21000,3,154
/loupan/142.html,https://img.0756fang.com/Upload/Dictionary/2020-07/s96467A38102D48F4A07B7206B5B525D4.jpg/260X170,1990,桃园新村,香洲区紫荆路28号 ,16203,3,142
/loupan/98.html,https://img.0756fang.com/Upload/Dictionary/2019-01/683a30db-6c54-47a6-b31c-8ac74198658b.jpg/260X170,1995,梅华东路,          ,16484,3,98
/loupan/69.html,https://img.0756fang.com/Upload/Dictionary/2019-02/fadd1790-6e51-4150-89ba-1ec6815be907.jpg/260X170,2004,华海花园,香洲区华海路109号,29025,3,69
/loupan/66.html,https://img.0756fang.com/Upload/Dictionary/2019-01/cfc80260-9ebd-4283-8093-99947d73090d.jpg/260X170,1995,花园小区,香洲区翠香路241号,25703,3,66
/loupan/4720.html,https://img.0756fang.com/Upload/Dictionary/2018-08/d9dc0af8-a93e-4551-a504-66e18173d14a.jpg/260X170,2016,城市东岸,香洲区梅华东路6号 ,35000,3,4720
/loupan/44.html,https://img.0756fang.com/Upload/Dictionary/2019-01/0795f195-06dd-462b-b86d-5e636eea8196.jpg/260X170,1993,海虹新村,香洲区梅华东路249,17308,3,44
/loupan/27.html,https://img.0756fang.com/Upload/Dictionary/2019-02/fd5e6ef0-d57c-46bf-a9c5-3635f0e82fa3.jpg/260X170,1995,东宝大厦,香洲区香埠路43号 ,26196,3,27
/loupan/10.html,https://img.0756fang.com/Upload/Dictionary/2019-06/b8d68de2-e9e5-4668-978b-ca2f2c791fe2.jpg/260X170,1995,碧涛花园,香洲区华海路41号 ,21000,3,10
/loupan/115.html,https://img.0756fang.com/Upload/fyEstate/140515003622AE63DBEA9CBF999438AB.jpg/260X170,1998,淇富花园,香洲区华富街42号 ,21053,3,115
/loupan/118.html,https://img.0756fang.com/Upload/Dictionary/2019-02/e272744a-9817-45de-8c70-42e228005037.jpg/260X170,1989,前进三街,前进三街      ,17778,3,118
/loupan/112.html,https://img.0756fang.com/Upload/Dictionary/2019-06/627bdfc9-9ff8-44da-813f-23b5c1934ad1.jpg/260X170,1987,南夏一街,香洲南坑市场旁   ,18141,3,112
/loupan/148.html,https://img.0756fang.com/Upload/fyEstate/140515222849D3869A7D71BABDADE51A.jpg/260X170,1998,卫星街,朝阳市场旁     ,20000,3,148
/loupan/177.html,https://img.0756fang.com/Upload/Dictionary/2019-02/dde58d00-8e38-4a7e-a4ba-d05e7265b742.jpg/260X170,1999,韵琴居,香洲区狮山路84号 ,31823,3,177
/loupan/20.html,https://img.0756fang.com/Upload/Dictionary/2019-06/f59941c7-c686-4117-9d7b-eb8e3dd0e042.jpg/260X170,1994,翠香花园,香洲区翠香路37号 ,21880,3,20
/loupan/41.html,https://img.0756fang.com/Upload/Dictionary/2019-02/8e872ce1-7261-4f30-b74f-12093d3719ca.jpg/260X170,1998,国华中心,香洲区光明街108号,18616,3,41
/loupan/57.html,https://img.0756fang.com/Upload/Dictionary/2019-02/7d06a128-0dd9-4483-99b4-22d8dcdde3a0.jpg/260X170,1998,鸿福大厦,香洲区翠香东路43号,23353,3,57
/loupan/87.html,https://img.0756fang.com/Upload/Dictionary/2018-09/d980ff4b-cea3-49f3-8b09-1c452ab3e9f8.jpg/260X170,1995,晶都花园,香洲区沿河东路135,14000,3,87
/loupan/1563.html,https://img.0756fang.com/Upload/Dictionary/2019-06/a960c525-1422-41ca-b92e-ad5223771a31.jpg/260X170,1990,南新里,香洲区桃园路(新址),17008,3,1563
/loupan/1422.html,https://img.0756fang.com/Upload/Dictionary/2019-06/6b8829fd-b82e-4bc5-bb82-04a37ee6f7bb.jpg/260X170,2009,米兰春天,香洲区翠香路33号 ,20891,3,1422
/loupan/1338.html,https://img.0756fang.com/Upload/Fang/2021-12/211201140806004E6CA703AA48309CAB.jpg/260X170,2009,金域时代,香洲区情侣中路189,40685,3,1338
/loupan/2907.html,https://img.0756fang.com/Upload/Dictionary/2019-01/e383735b-be0e-4bbc-b586-f75f8a5b6c3e.jpg/260X170,1998,镜新一街住宅,          ,20245,3,2907
/loupan/4134.html,https://img.0756fang.com/Upload/Dictionary/2019-02/49366e4b-54c1-4272-947a-258dbcf9e9cd.jpg/260X170,1999,嘉发大厦,香洲区为农街4号  ,22000,3,4134
/loupan/88.html,https://img.0756fang.com/Upload/Dictionary/2018-09/c0dfb7d2-f52a-4e14-8ca0-3edb0120e951.jpg/260X170,1996,镜新二街,凤凰北巴士站后面。 ,17500,3,88
/loupan/56.html,https://img.0756fang.com/Upload/Dictionary/2019-02/5207eafa-6cb7-45c7-85a6-7b3f1773f0e1.jpg/260X170,1992,红旗街住宅,香洲红旗街气象局附近,10789,3,56
/loupan/5.html,https://img.0756fang.com/Upload/Dictionary/2019-02/a388437b-2b8d-478e-b00b-e69602f185ba.jpg/260X170,2000,巴黎花园,香洲区情侣中路277,28000,3,5
/loupan/135.html,https://img.0756fang.com/Upload/fyEstate/140514232209C45EC4997B9B248681E2.jpg/260X170,2000,深圳发展银行大厦,香洲区银桦路8号，茂,17411,3,135
/loupan/131.html,https://img.0756fang.com/Upload/Fang/2021-09/sC363F7C9C55146998AF41B85A1778151.jpg/260X170,1989,山峰路(单号),          ,18329,3,131
/loupan/116.html,https://img.0756fang.com/Upload/Dictionary/2018-09/c6332b35-dd11-47de-8db4-dab81833f673.jpg/260X170,1995,前进二街,前进二街      ,14730,3,116
/loupan/97.html,https://img.0756fang.com/Upload/fyEstate/1405150013382CED992E3B4C48AFF0DA.jpg/260X170,1996,凌碧园,香洲区翠香路33号 ,23321,3,97
/loupan/157.html,https://img.0756fang.com/Upload/Dictionary/2019-06/b1839179-f019-4bda-9570-9215e7fa18b0.jpg/260X170,1990,新光里,香洲区海滨北路   ,18007,3,157
/loupan/145.html,https://img.0756fang.com/Upload/fyEstate/14051514190941C4496D62A0BBA09D23.jpg/260X170,1999,万丰山庄,香洲区鸡公山二街12,16198,3,145
/loupan/139.html,https://img.0756fang.com/Upload/Dictionary/2018-07/8ddca2d6-6545-46e8-b375-750feb2c65dd.jpg/260X170,1989,石榴园,香洲区石榴巷(1-1,14000,3,139
/loupan/2.html,https://img.0756fang.com/Upload/fyEstate/140515140558C56B6B0F45250D263020.jpg/260X170,1997,安城大厦,香洲区前进四街1号 ,17194,3,2
/loupan/11.html,https://img.0756fang.com/Upload/Dictionary/2019-02/810d1666-5ed3-4029-9942-123ca4919c44.jpg/260X170,1996,碧涛路住宅,香洲区碧涛路31号、,19679,3,11
/loupan/47.html,https://img.0756fang.com/Upload/Dictionary/2018-01/1854908a-38af-4d28-8f45-5bb8e3027c8a.jpg/260X170,1984,海霞新村,海城路、碧海路、东风,28478,3,47
/loupan/4057.html,https://img.0756fang.com/Upload/Dictionary/2019-06/9bd8326a-32ad-436a-9883-5356d9782808.jpg/260X170,1999,石榴园二期,香洲南坑街196-1,15896,3,4057
/loupan/2064.html,https://img.0756fang.com/Upload/Dictionary/2019-06/7076f125-894b-488a-8e2e-f9c27af74714.jpg/260X170,2000,翠华路住宅,          ,16533,3,2064
/loupan/2017.html,https://img.0756fang.com/Upload/Dictionary/2018-11/1678cb8b-b59c-4a29-a55c-fc18dc93095f.jpg/260X170,1989,山峰路(双号),山峰路2-100号 ,20408,3,2017
/loupan/1434.html,https://img.0756fang.com/Upload/Dictionary/2019-06/420dd9be-4a4f-4a87-afdb-e3ea7eef83ea.jpg/260X170,1995,沿河小区,香洲区沿河东路231,16763,3,1434
/loupan/1554.html,https://img.0756fang.com/Upload/Dictionary/2019-02/5faf5c65-bfd0-4890-afe3-5d34909820cc.jpg/260X170,2016,牛津公馆,香洲区凤凰北路100,50000,3,1554
/loupan/6721.html,https://img.0756fang.com/Upload/Dictionary/2019-07/c6850b49-abb2-43ff-98e9-5ebbaf179195.jpg/260X170,2017,天宸,香洲区契爷岭二街2号,35573,3,6721
/loupan/6568.html,/images/nopic_gr.gif,2000,海城大厦,香洲区凤凰南路103,10000,3,6568
/loupan/43438.html,/images/nopic_gr.gif,1995,翠香路296号(供电小区),香洲区翠香路296号,17130,3,43438
/loupan/1686.html,https://img.0756fang.com/Upload/Dictionary/2019-02/a327fa47-c9e4-4f37-97bd-8d561161a8df.jpg/260X170,1999,联浩花园,香洲区狮山路23号 ,26769,3,1686
/loupan/3530.html,https://img.0756fang.com/Upload/Dictionary/2019-02/7c98e791-c281-40f1-ac09-3ae775ff45f0.jpg/260X170,1996,华海路,华海路84号、华海路,18240,3,3530
/loupan/4340.html,/images/nopic_gr.gif,1992,人民东路三巷,          ,18026,3,4340
/loupan/50.html,https://img.0756fang.com/Upload/Fang/2021-12/s72F02333D21B482799169CE573399D76.jpg/260X170,1998,豪园大厦,香洲区东风路45号 ,19318,3,50
/loupan/46.html,https://img.0756fang.com/Upload/Dictionary/2019-10/560181b1-ffa3-4d67-bd62-1a741d9812f8.jpg/260X170,1998,海威大厦,凤凰北路2013号（,20000,3,46
/loupan/80.html,https://img.0756fang.com/Upload/Dictionary/2019-06/a7e275d3-6090-465d-9ac2-d5e6ee735138.jpg/260X170,2006,嘉信华庭,香洲区888商业中街,40287,3,80
/loupan/22.html,https://img.0756fang.com/Upload/Dictionary/2018-08/e6dfed1a-4495-4738-8375-b9174a1a87ac.jpg/260X170,1990,翠香路(单号),珠海市香洲翠香中路 ,25281,3,22
/loupan/31.html,https://img.0756fang.com/Upload/Dictionary/2019-06/ea0a1b36-dea3-41f8-8148-e263da83036b.jpg/260X170,1982,凤海新村,海城路       ,25000,3,31
/loupan/125.html,https://img.0756fang.com/Upload/Dictionary/2019-02/412a3aa3-9dbf-4696-b4b9-daf300bdce71.jpg/260X170,1997,人和大厦,香洲区教育路21号 ,25000,3,125
/loupan/95.html,https://img.0756fang.com/Upload/Dictionary/2019-02/b7336958-fee6-4235-9651-1f3a992ac2a4.jpg/260X170,1996,丽景湾花园,香洲区翠海路122号,19949,3,95
/loupan/26.html,https://img.0756fang.com/Upload/fyEstate/1405141044232FDA8AB7FAF5A246CF49.jpg/260X170,2000,帝豪苑,香洲区教育路福寿街3,29881,3,26
/loupan/37.html,https://img.0756fang.com/Upload/Dictionary/2018-11/00d37301-0689-4794-bb07-cb418916032c.jpg/260X170,1995,港基大厦,          ,16000,3,37
/loupan/21.html,https://img.0756fang.com/Upload/Dictionary/2019-06/66ea7312-110a-49ce-8880-1df6ef1fc6b0.jpg/260X170,1995,翠香路(双号),          ,14762,3,21
/loupan/187.html,https://img.0756fang.com/Upload/Dictionary/2019-06/cec4d90e-d9e8-4775-939a-8e62a4d55818.jpg/260X170,1998,紫荆花园,香洲区运通路28号 ,21429,3,187
/loupan/185.html,/images/nopic_gr.gif,1995,紫荆大厦,          ,17000,3,185
/loupan/6631.html,https://img.0756fang.com/Upload/Fang/2021-08/sD32B67D1DE9A4C0982AC51B9F7B5C2BC.jpg/260X170,2019,春暖花开花园,香洲区神前路100号,32759,3,6631
/loupan/6601.html,https://img.0756fang.com/Upload/Dictionary/2019-01/3d772116-1d11-4c2a-8d95-d92d3e4b8657.jpeg/260X170,2019,优特绿城桂语香山,香洲区云栖街63号（,45843,3,6601
/loupan/4282.html,https://img.0756fang.com/Upload/Dictionary/2019-01/a1289bd1-3a6b-4fe8-b709-d540cbb64765.jpg/260X170,1993,穗珠路住宅,          ,17049,3,4282
/loupan/4980.html,https://img.0756fang.com/Upload/Fang/2020-06/2006032139163E64653E013C450699A6.jpg/260X170,2017,中立信大厦,          ,0,3,4980
/loupan/6284.html,https://img.0756fang.com/Upload/Dictionary/2018-04/aa5509c5-e6d1-491c-8533-f9bb431b05ed.jpg/260X170,2018,悦澜山,香洲区契爷岭二街60,35306,3,6284
/loupan/1062.html,https://img.0756fang.com/Upload/Fang/2022-01/s2E631054E3B64037B48C7863DC3C0492.jpg/260X170,1999,公积金大厦,          ,26842,3,1062
/loupan/1817.html,https://img.0756fang.com/Upload/Dictionary/2020-07/s5F45E87E8FEA48EEB03482FAA724E32C.jpg/260X170,1994,兴华路117号,香洲区兴华路117号,20000,3,1817
/loupan/1340.html,https://img.0756fang.com/Upload/Dictionary/2019-02/4af5ee17-5cd1-489b-ba90-f87f8829c055.jpg/260X170,1990,中心里1001号,凤凰南路1001号 ,18916,3,1340
/loupan/1298.html,https://img.0756fang.com/Upload/fyEstate/100222203050E00D571C0FD28F69E1D7.jpg/260X170,2010,兴泰大厦,香洲区紫荆路188号,28000,3,1298
/loupan/16.html,https://img.0756fang.com/Upload/Dictionary/2019-02/3aa5f340-30f7-443e-aebb-94809666583c.jpg/260X170,1989,朝阳市场住宅,朝阳路34号的，在朝,16955,3,16
/loupan/8.html,https://img.0756fang.com/Upload/Dictionary/2019-06/a179649f-85f4-4578-9320-882248a8af01.jpg/260X170,1998,宝桦园,香洲区兴国街2号  ,17490,3,8
/loupan/85.html,https://img.0756fang.com/Upload/Dictionary/2019-02/30f378c6-71f3-4084-aedb-f6bae078f2f9.jpg/260X170,1999,金龙大厦,香洲区夏美路128号,20105,3,85
/loupan/48.html,https://img.0756fang.com/Upload/Dictionary/2018-09/3ae8e1bc-8cb1-49a7-92ec-b640320e3d58.jpg/260X170,1999,海悦大厦,香洲区海燕路3号  ,25128,3,48
/loupan/42.html,https://img.0756fang.com/Upload/fyEstate/140619140008825695FAEE55669A1174.jpg/260X170,1994,海城花园大厦,香洲区东风路57号 ,20258,3,42
/loupan/93.html,https://img.0756fang.com/Upload/Dictionary/2018-07/166f3110-26e8-4926-b734-798aa3a7a1b5.jpg/260X170,2000,康平园,香洲区人民东路16号,24724,3,93
/loupan/94.html,https://img.0756fang.com/Upload/Dictionary/2019-06/e7ee8d42-05de-49bd-8e6f-cd16ab1fc62e.jpg/260X170,1989,乐园新村,香洲区乐园路21号 ,21491,3,94
/loupan/105.html,https://img.0756fang.com/Upload/Dictionary/2019-02/4eba9786-ae2c-4c22-841a-43b752723877.jpg/260X170,1999,南坑花园,香洲沿河东路343号,20942,3,105
/loupan/134.html,https://img.0756fang.com/Upload/fyEstate/1405142319086212F643D5E0E1470625.jpg/260X170,1996,社保大厦,香洲区紫荆路327号,16250,3,134
/loupan/149.html,https://img.0756fang.com/Upload/Dictionary/2019-02/72fa0ff3-d999-4f9d-af3c-f920f50ab6e7.jpg/260X170,1997,夏美大厦,香洲夏美路96号  ,22602,3,149
/loupan/164.html,https://img.0756fang.com/Upload/Fang/2021-11/2111081943561D87419040BE4C8AA3E5.jpg/260X170,1998,雅涛居,香洲区海虹路19号 ,18243,3,164
/loupan/130.html,https://img.0756fang.com/Upload/Dictionary/2019-02/0473ed17-e93d-4063-a45b-9591a39a3732.jpg/260X170,2002,瑞荣大厦,香洲区镜新二街25号,17985,3,130
/loupan/114.html,https://img.0756fang.com/Upload/fyEstate/1610240843566013E79EDA6A4ADA8DCE.jpg/260X170,1997,鹏程花园,香洲区梅华东路50号,15927,3,114
/loupan/92.html,https://img.0756fang.com/Upload/Dictionary/2018-08/9ef0d64d-18d2-45e1-b2f0-fd398f1a83bb.jpg/260X170,1990,康宁路,康宁路117号   ,18058,3,92
/loupan/9.html,https://img.0756fang.com/Upload/Dictionary/2019-01/149d014c-30b5-408b-9725-f47fc5c61723.jpg/260X170,1998,碧波楼,香洲区沿河路4号  ,18000,3,9
/loupan/19.html,https://img.0756fang.com/Upload/Dictionary/2019-06/e1d0eb27-3f20-4a5e-821a-3a46d6a1d162.jpg/260X170,2002,翠桦花园,香洲区紫荆路振国巷2,22021,3,19
/loupan/25.html,https://img.0756fang.com/Upload/fyEstate/140514231711CDE3E179E301977D0B86.jpg/260X170,1996,担杆大厦,香洲区沿河东路323,19101,3,25
/loupan/2067.html,https://img.0756fang.com/Upload/fyEstate/1405141506561BE375E0E5CE4BD7012D.jpg/260X170,1982,狮山横街,珠海市香洲机关一幼旁,45000,3,2067
/loupan/4059.html,/images/nopic_gr.gif,1990,兴华路住宅,          ,17513,3,4059
/loupan/4047.html,https://img.0756fang.com/Upload/Dictionary/2018-07/0d324944-36be-4a72-ae98-ab32f04c9cb0.jpg/260X170,1990,光华街,光华街.(湖湾大厦对,17912,3,4047
/loupan/4100.html,https://img.0756fang.com/Upload/fyEstate/140514232422C6729208A62C1E7E0735.jpg/260X170,1995,市政站住宅,香洲区兴华路69号 ,19944,3,4100
/loupan/1362.html,https://img.0756fang.com/Upload/Dictionary/2019-06/00a3be16-86a6-4e71-8375-02c56d05b9d3.jpg/260X170,1990,紫荆路住宅,          ,16185,3,1362
/loupan/1822.html,/images/nopic_gr.gif,1998,邮电宿舍(神前),香洲区神前路27号『,19031,3,1822
/loupan/1281.html,https://img.0756fang.com/Upload/Dictionary/2011681415176559.jpg/260X170,2009,雅乐园,香洲区镜新二街79号,29022,3,1281
/loupan/4555.html,https://img.0756fang.com/Upload/fyEstate/14061915590212F95535A2B641A92556.jpg/260X170,1990,先烈路,          ,16847,3,4555
/loupan/4296.html,/images/nopic_gr.gif,0,人民东路一巷,          ,28333,3,4296
/loupan/4334.html,https://img.0756fang.com/Upload/Dictionary/2018-10/a5c4f4b7-a845-45df-b373-544a29e4b9aa.jpg/260X170,2012,铭泰锦山府,香洲区情侣北路契爷岭,33956,3,4334
/loupan/5902.html,https://img.0756fang.com/Upload/Dictionary/2020-12/s8F8D77C157B8498EA4880D2AAB30D9DE.jpg/260X170,1992,人民东路二巷,          ,23786,3,5902
/loupan/4754.html,https://img.0756fang.com/Upload/Dictionary/2019-02/fbcca11e-5753-4975-a35c-f02adbe17857.jpg/260X170,1997,情侣中路87号,香洲区情侣中路87号,16117,3,4754
/loupan/1814.html,https://img.0756fang.com/Upload/Dictionary/2019-06/971e55ee-5e8a-4683-8c15-5f3d78a8000e.jpg/260X170,1990,东风里街,          ,17979,3,1814
/loupan/2050.html,https://img.0756fang.com/Upload/Dictionary/2018-06/f9370873-7f23-40a1-836e-8c7c4a60a1ac.jpg/260X170,1994,梅华东路284号,珠海地质勘察院   ,16396,3,2050
/loupan/4083.html,https://img.0756fang.com/Upload/fyEstate/140515142610BEEC5BA4C1FEF398117E.jpg/260X170,1998,渔港监督局住宅,香洲区情侣中路345,10500,3,4083
/loupan/29.html,https://img.0756fang.com/Upload/Dictionary/2019-06/c2ef1c37-92f7-461f-8a7b-cd8ce8d3221d.jpg/260X170,1990,东风路,          ,22968,3,29
/loupan/3.html,https://img.0756fang.com/Upload/Dictionary/2019-02/a4c4b44b-eb07-47ab-8f43-3910375bbbc3.jpg/260X170,1990,安平路住宅,安平台       ,16129,3,3
/loupan/15.html,https://img.0756fang.com/Upload/Dictionary/2019-02/0dffdc60-ae8c-4964-be1a-6b3e49f44b31.jpg/260X170,1994,朝阳路,          ,23211,3,15
/loupan/104.html,https://img.0756fang.com/Upload/Dictionary/2018-03/92ec98b1-52f7-4677-b4a7-45b6a3f9c9ee.jpg/260X170,1990,南华路住宅,          ,15606,3,104
/loupan/178.html,https://img.0756fang.com/Upload/Dictionary/2019-02/a62fe635-31d8-47d3-a33c-d4217d777713.jpg/260X170,1999,韵涛居,香洲区海港路3号  ,25927,3,178
/loupan/155.html,/images/nopic_gr.gif,1995,香洲百货,          ,17980,3,155
/loupan/156.html,https://img.0756fang.com/Upload/Dictionary/2019-02/550d7a5f-a46c-48ec-998d-59b0a4f9bf42.jpg/260X170,1995,香洲商业城,香洲百货巴士站旁  ,17000,3,156
/loupan/147.html,/images/nopic_gr.gif,1994,为农街综合楼,          ,0,3,147
/loupan/144.html,https://img.0756fang.com/Upload/fyEstate/1406191554040B53EAF9E8DB4FF83F70.jpg/260X170,1992,湾仔沙住宅,          ,14865,3,144
/loupan/181.html,https://img.0756fang.com/Upload/Dictionary/2019-02/557bf681-5b8d-45db-9d53-0187f6f5e2b4.jpg/260X170,1990,中心里,珠海大会堂对面   ,23077,3,181
/loupan/172.html,https://img.0756fang.com/Upload/fyEstate/14061916220465AC92B6881B5D38D200.jpg/260X170,1996,怡华商业城,          ,0,3,172
/loupan/165.html,/images/nopic_gr.gif,1996,沿河路,          ,19000,3,165
/loupan/166.html,https://img.0756fang.com/Upload/Dictionary/2019-06/539d9731-023b-4235-b73e-5d2352ea5ed4.jpg/260X170,2016,扬名广场,凤凰南路1088号 ,27800,3,166
/loupan/169.html,https://img.0756fang.com/Upload/Dictionary/2019-02/a96d0fb5-1798-4eac-a350-ee0c7d858ea7.jpg/260X170,2002,扬名酒店,(翠香路227号) ,0,3,169
/loupan/161.html,https://img.0756fang.com/Upload/fyEstate/1405141606109DB74FD0887CEA7FB70C.jpg/260X170,1997,兴业园,香洲区银桦路92号 ,16967,3,161
/loupan/103.html,https://img.0756fang.com/Upload/Dictionary/2018-03/ff903e16-49dd-4140-9d22-cbdd53c10236.jpg/260X170,1993,南华东路,          ,0,3,103
/loupan/99.html,https://img.0756fang.com/Upload/Dictionary/2019-02/b65f763f-461c-4774-a800-b25447e5e9bc.jpg/260X170,1995,梅华小区,香洲区梅华东路381,19474,3,99
/loupan/132.html,https://img.0756fang.com/Upload/Dictionary/2020-07/s3D9CC04828B949D4AA8A45B672518EE6.jpg/260X170,1997,山景花园,香洲区镜山路71号 ,21084,3,132
/loupan/18.html,/images/nopic_gr.gif,1997,城郊里,          ,6916,3,18
/loupan/1.html,https://img.0756fang.com/Upload/fyEstate/10113016082681811ED13019902E8735.jpg/260X170,1995,888商业街,888商业街    ,17016,3,1
/loupan/7.html,https://img.0756fang.com/Upload/fyEstate/08071522152190627EBAFBBC263E8869.jpg/260X170,2002,百兴苑,香洲区龙舟街26号 ,34786,3,7
/loupan/30.html,/images/nopic_gr.gif,1993,防疫站旁住宅,          ,0,3,30
/loupan/24.html,https://img.0756fang.com/Upload/Dictionary/2017-02/2ad0b83d-4235-4fed-bbf2-239752277861.jpg/260X170,1998,丹田城市广场,五洲 花城旁。   ,20374,3,24
/loupan/45.html,https://img.0756fang.com/Upload/fyEstate/070831102626A83A1F78038C8490A19C.jpg/260X170,2002,海景山庄,中大五院旁     ,0,3,45
/loupan/89.html,/images/nopic_gr.gif,1996,镜新街,          ,10118,3,89
/loupan/91.html,/images/nopic_gr.gif,1999,镜新苑,香洲区镜新二街54号,6731,3,91
/loupan/68.html,https://img.0756fang.com/Upload/Dictionary/2019-02/e30f6086-143c-4a11-923a-12044b097094.jpg/260X170,1998,华海大厦,香洲区华富街2号  ,13000,3,68
/loupan/4097.html,/images/nopic_gr.gif,1994,滨海楼,          ,8636,3,4097
/loupan/3503.html,https://img.0756fang.com/Upload/Dictionary/2019-06/2f41fd0b-b6c1-44aa-9b6f-ea1ed8dc4a50.jpg/260X170,1998,康乐园,珠海香洲区银桦路94,14533,3,3503
/loupan/2077.html,https://img.0756fang.com/Upload/Dictionary/2018-09/1889485f-3348-4804-9eab-4dd6c7c99a99.jpg/260X170,0,鸡山第二工业区,          ,0,3,2077
/loupan/2040.html,https://img.0756fang.com/Upload/fyEstate/140515145305E95D9C70186C30C46ED5.jpg/260X170,1999,三海大厦,1         ,11200,3,2040
/loupan/2047.html,https://img.0756fang.com/Upload/fyEstate/140515222254E2E257BBAAB604D60711.jpg/260X170,1997,乐园路,香洲区乐园路86号 ,12973,3,2047
/loupan/4151.html,/images/nopic_gr.gif,0,洲山路21号厂房,          ,6168,3,4151
/loupan/4177.html,/images/nopic_gr.gif,0,三中教师楼,香洲区梅华东路2号 ,20986,3,4177
/loupan/4208.html,https://img.0756fang.com/Upload/Dictionary/2019-06/1533c2c8-21f2-48aa-b226-7dd928f0da0a.jpg/260X170,1990,丹田广场旁,"丹田大厦后面,狮山路",18036,3,4208
/loupan/4210.html,/images/nopic_gr.gif,0,龙舟街住宅,          ,25913,3,4210
/loupan/4361.html,/images/nopic_gr.gif,1996,金凤凰酒店,          ,0,3,4361
/loupan/4374.html,/images/nopic_gr.gif,1991,鸡公山三街,          ,19961,3,4374
/loupan/4417.html,/images/nopic_gr.gif,0,信禾酒店,          ,0,3,4417
/loupan/4425.html,/images/nopic_gr.gif,0,科汇大厦,          ,0,3,4425
/loupan/4450.html,/images/nopic_gr.gif,0,2000年酒店,          ,0,3,4450
/loupan/4487.html,/images/nopic_gr.gif,0,香洲工业北区,          ,30000,3,4487
/loupan/4539.html,/images/nopic_gr.gif,1990,创想家,香洲区银香路21号 ,0,3,4539
/loupan/1370.html,https://img.0756fang.com/Upload/Dictionary/2020-07/s4AC9D6595EC7442EB835CF6A768DB1D4.jpg/260X170,1995,镜山花园,镜山路53号、51号,20000,3,1370
/loupan/1409.html,/images/nopic_gr.gif,2011,华科国际,          ,0,3,1409
/loupan/1307.html,/images/nopic_gr.gif,1992,七中附近,          ,0,3,1307
/loupan/350.html,/images/nopic_gr.gif,1994,党校住宅楼,          ,16055,3,350
/loupan/4794.html,/images/nopic_gr.gif,0,中侨兴商业大厦,香洲区兴华路111号,0,3,4794
/loupan/4840.html,https://img.0756fang.com/Upload/Dictionary/2019-02/267e8bf2-4338-4d26-b28e-84bfcbad035e.jpg/260X170,0,梅华东路381,          ,17949,3,4840
/loupan/6086.html,/images/nopic_gr.gif,1990,凤凰南路,          ,16395,3,6086
/loupan/6127.html,/images/nopic_gr.gif,1989,友谊大厦,珠海市香洲区湾仔沙海,0,3,6127
/loupan/6186.html,/images/nopic_gr.gif,1998,华力大厦,珠海市香洲沿河东路3,0,3,6186
/loupan/4325.html,https://img.0756fang.com/Upload/Dictionary/2020-04/sEC4FB75D1B5E46609F6E78C430961140.jpg/260X170,1999,神前路,          ,0,3,4325
/loupan/4629.html,/images/nopic_gr.gif,0,东区大厦,(海虹路29号)  ,0,3,4629
/loupan/6432.html,/images/nopic_gr.gif,1997,马可波罗大厦,香洲凤凰南路1130,0,3,6432
/loupan/6472.html,https://img.0756fang.com/Upload/Dictionary/2019-02/838b80b1-392f-4e76-9a7e-02bf82f087c8.jpg/260X170,1998,海城路住宅,          ,19000,3,6472
/loupan/4939.html,https://img.0756fang.com/Upload/Dictionary/2019-02/449eeae4-f0e6-4dd6-bd82-5ef466c01f2e.jpg/260X170,1995,香埠路,          ,0,3,4939
/loupan/6627.html,https://img.0756fang.com/Upload/Dictionary/2019-03/190326110834AE5145DC863D400D858A.jpg/260X170,2011,港珠湾山庄,香洲区银坑泉星路92,60000,3,6627
/loupan/6593.html,/images/nopic_gr.gif,1998,兴华路(工业楼),          ,0,3,6593
/loupan/6825.html,/images/nopic_gr.gif,1993,外伶仃岛,          ,18123,3,6825
/loupan/6837.html,https://img.0756fang.com/Upload/Dictionary/2019-09/267cbedf-be5f-4d41-af89-1fa54257da38.jpg/260X170,2019,铭泰城市广场,珠海市香洲区紫荆路9,27000,3,6837
